bid_id,resource_id,market,operating_date,hour_ending,bid_mw,bid_price,bid_type,product,submitted_at,bid_status
BID-04052,RSMNDS_2_CSRBT1,RT,2025-07-02,3,100,54.35,supply,energy,2025-07-02 01:00:00,VALID
BID-04053,RSMNDS_2_CSRBT1,RT,2025-07-02,4,100,97.94,supply,energy,2025-07-02 01:00:00,VALID
BID-04054,RSMNDS_2_CSRBT1,RT,2025-07-02,5,100,-15.58,supply,energy,2025-07-02 01:00:00,VALID
BID-04055,RSMNDS_2_CSRBT1,RT,2025-07-02,6,100,-18.41,supply,energy,2025-07-02 01:00:00,VALID
BID-04056,RSMNDS_2_CSRBT1,RT,2025-07-02,7,100,-11.66,supply,energy,2025-07-02 01:00:00,VALID
BID-04057,RSMNDS_2_CSRBT1,RT,2025-07-02,8,100,6.75,supply,energy,2025-07-02 02:00:00,VALID
BID-04058,RSMNDS_2_CSRBT1,RT,2025-07-02,9,100,75.18,supply,energy,2025-07-02 03:00:00,VALID
BID-04059,RSMNDS_2_CSRBT1,RT,2025-07-02,10,100,116.29,supply,energy,2025-07-02 04:00:00,VALID
BID-04060,RSMNDS_2_CSRBT1,RT,2025-07-02,11,100,46.46,supply,energy,2025-07-02 05:00:00,VALID
BID-04061,RSMNDS_2_CSRBT1,RT,2025-07-02,12,100,145.06,supply,energy,2025-07-02 06:00:00,VALID
BID-04062,RSMNDS_2_CSRBT1,RT,2025-07-02,13,100,78.38,supply,energy,2025-07-02 07:00:00,VALID
BID-04063,RSMNDS_2_CSRBT1,RT,2025-07-02,14,100,115.54,supply,energy,2025-07-02 08:00:00,VALID
BID-04064,RSMNDS_2_CSRBT1,RT,2025-07-02,15,100,26.85,supply,energy,2025-07-02 09:00:00,VALID
BID-04065,RSMNDS_2_CSRBT1,RT,2025-07-02,16,100,46.25,supply,energy,2025-07-02 10:00:00,VALID
BID-04066,RSMNDS_2_CSRBT1,RT,2025-07-02,17,100,92.22,supply,energy,2025-07-02 11:00:00,VALID
BID-04067,RSMNDS_2_CSRBT1,RT,2025-07-02,18,100,17.0,supply,energy,2025-07-02 12:00:00,VALID
BID-04068,RSMNDS_2_CSRBT1,RT,2025-07-02,19,100,-2.44,supply,energy,2025-07-02 13:00:00,VALID
BID-04069,RSMNDS_2_CSRBT1,RT,2025-07-02,20,100,45.32,supply,energy,2025-07-02 14:00:00,VALID
BID-04070,RSMNDS_2_CSRBT1,RT,2025-07-02,21,100,-0.54,supply,energy,2025-07-02 15:00:00,VALID
BID-04071,RSMNDS_2_CSRBT1,RT,2025-07-02,22,100,51.35,supply,energy,2025-07-02 16:00:00,VALID
BID-04072,RSMNDS_2_CSRBT1,RT,2025-07-02,23,100,61.77,supply,energy,2025-07-02 17:00:00,VALID
BID-04073,RSMNDS_2_CSRBT1,RT,2025-07-02,24,100,64.36,supply,energy,2025-07-02 18:00:00,VALID
BID-04074,RSMNDS_2_CSRBT1,RT,2025-07-03,1,100,133.22,supply,energy,2025-07-03 01:00:00,VALID
BID-04075,RSMNDS_2_CSRBT1,RT,2025-07-03,2,100,12.6,supply,energy,2025-07-03 01:00:00,VALID
BID-04076,RSMNDS_2_CSRBT1,RT,2025-07-03,3,100,102.58,supply,energy,2025-07-03 01:00:00,VALID
BID-04077,RSMNDS_2_CSRBT1,RT,2025-07-03,4,100,10.53,supply,energy,2025-07-03 01:00:00,VALID
BID-04078,RSMNDS_2_CSRBT1,RT,2025-07-03,5,100,-18.11,supply,energy,2025-07-03 01:00:00,VALID
BID-04079,RSMNDS_2_CSRBT1,RT,2025-07-03,6,100,15.12,supply,energy,2025-07-03 01:00:00,VALID
BID-04080,RSMNDS_2_CSRBT1,RT,2025-07-03,7,100,76.95,supply,energy,2025-07-03 01:00:00,VALID
BID-04081,RSMNDS_2_CSRBT1,RT,2025-07-03,8,100,127.11,supply,energy,2025-07-03 02:00:00,VALID
BID-04082,RSMNDS_2_CSRBT1,RT,2025-07-03,9,100,121.8,supply,energy,2025-07-03 03:00:00,VALID
BID-04083,RSMNDS_2_CSRBT1,RT,2025-07-03,10,100,64.53,supply,energy,2025-07-03 04:00:00,VALID
BID-04084,RSMNDS_2_CSRBT1,RT,2025-07-03,11,100,63.33,supply,energy,2025-07-03 05:00:00,VALID
BID-04085,RSMNDS_2_CSRBT1,RT,2025-07-03,12,100,53.98,supply,energy,2025-07-03 06:00:00,VALID
BID-04086,RSMNDS_2_CSRBT1,RT,2025-07-03,13,100,2.73,supply,energy,2025-07-03 07:00:00,VALID
BID-04087,RSMNDS_2_CSRBT1,RT,2025-07-03,14,100,49.86,supply,energy,2025-07-03 08:00:00,VALID
BID-04088,RSMNDS_2_CSRBT1,RT,2025-07-03,15,100,50.56,supply,energy,2025-07-03 09:00:00,VALID
BID-04089,RSMNDS_2_CSRBT1,RT,2025-07-03,16,100,114.16,supply,energy,2025-07-03 10:00:00,VALID
BID-04090,RSMNDS_2_CSRBT1,RT,2025-07-03,17,100,140.23,supply,energy,2025-07-03 11:00:00,VALID
BID-04091,RSMNDS_2_CSRBT1,RT,2025-07-03,18,100,33.36,supply,energy,2025-07-03 12:00:00,VALID
BID-04092,RSMNDS_2_CSRBT1,RT,2025-07-03,19,100,88.59,supply,energy,2025-07-03 13:00:00,VALID
BID-04093,RSMNDS_2_CSRBT1,RT,2025-07-03,20,100,-14.15,supply,energy,2025-07-03 14:00:00,VALID
BID-04094,RSMNDS_2_CSRBT1,RT,2025-07-03,21,100,-19.05,supply,energy,2025-07-03 15:00:00,VALID
BID-04095,RSMNDS_2_CSRBT1,RT,2025-07-03,22,100,-24.77,supply,energy,2025-07-03 16:00:00,VALID
BID-04096,RSMNDS_2_CSRBT1,RT,2025-07-03,23,100,86.69,supply,energy,2025-07-03 17:00:00,VALID
BID-04097,RSMNDS_2_CSRBT1,RT,2025-07-03,24,100,88.63,supply,energy,2025-07-03 18:00:00,VALID
BID-04098,RSMNDS_2_CSRBT1,RT,2025-07-04,1,100,19.13,supply,energy,2025-07-04 01:00:00,VALID
BID-04099,RSMNDS_2_CSRBT1,RT,2025-07-04,2,100,12.88,supply,energy,2025-07-04 01:00:00,VALID
BID-04100,RSMNDS_2_CSRBT1,RT,2025-07-04,3,100,87.11,supply,energy,2025-07-04 01:00:00,VALID
BID-04101,RSMNDS_2_CSRBT1,RT,2025-07-04,4,100,75.16,supply,energy,2025-07-04 01:00:00,VALID
BID-04102,RSMNDS_2_CSRBT1,RT,2025-07-04,5,100,138.7,supply,energy,2025-07-04 01:00:00,VALID
BID-04103,RSMNDS_2_CSRBT1,RT,2025-07-04,6,100,113.75,supply,energy,2025-07-04 01:00:00,VALID
BID-04104,RSMNDS_2_CSRBT1,RT,2025-07-04,7,100,-24.97,supply,energy,2025-07-04 01:00:00,VALID
BID-04105,RSMNDS_2_CSRBT1,RT,2025-07-04,8,100,-22.09,supply,energy,2025-07-04 02:00:00,VALID
BID-04106,RSMNDS_2_CSRBT1,RT,2025-07-04,9,100,118.31,supply,energy,2025-07-04 03:00:00,VALID
BID-04107,RSMNDS_2_CSRBT1,RT,2025-07-04,10,100,55.86,supply,energy,2025-07-04 04:00:00,VALID
BID-04108,RSMNDS_2_CSRBT1,RT,2025-07-04,11,100,71.18,supply,energy,2025-07-04 05:00:00,VALID
BID-04109,RSMNDS_2_CSRBT1,RT,2025-07-04,12,100,-17.81,supply,energy,2025-07-04 06:00:00,VALID
BID-04110,RSMNDS_2_CSRBT1,RT,2025-07-04,13,100,124.16,supply,energy,2025-07-04 07:00:00,VALID
BID-04111,RSMNDS_2_CSRBT1,RT,2025-07-04,14,100,43.08,supply,energy,2025-07-04 08:00:00,VALID
BID-04112,RSMNDS_2_CSRBT1,RT,2025-07-04,15,100,97.22,supply,energy,2025-07-04 09:00:00,VALID
BID-04113,RSMNDS_2_CSRBT1,RT,2025-07-04,16,100,59.07,supply,energy,2025-07-04 10:00:00,VALID
BID-04114,RSMNDS_2_CSRBT1,RT,2025-07-04,17,100,11.49,supply,energy,2025-07-04 11:00:00,VALID
BID-04115,RSMNDS_2_CSRBT1,RT,2025-07-04,18,100,8.19,supply,energy,2025-07-04 12:00:00,VALID
BID-04116,RSMNDS_2_CSRBT1,RT,2025-07-04,19,100,110.94,supply,energy,2025-07-04 13:00:00,VALID
BID-04117,RSMNDS_2_CSRBT1,RT,2025-07-04,20,100,116.97,supply,energy,2025-07-04 14:00:00,VALID
BID-04118,RSMNDS_2_CSRBT1,RT,2025-07-04,21,100,14.6,supply,energy,2025-07-04 15:00:00,VALID
BID-04119,RSMNDS_2_CSRBT1,RT,2025-07-04,22,100,11.86,supply,energy,2025-07-04 16:00:00,VALID
BID-04120,RSMNDS_2_CSRBT1,RT,2025-07-04,23,100,112.19,supply,energy,2025-07-04 17:00:00,VALID
BID-04121,RSMNDS_2_CSRBT1,RT,2025-07-04,24,100,64.54,supply,energy,2025-07-04 18:00:00,VALID
BID-04122,RSMNDS_2_CSRBT1,RT,2025-07-05,1,100,-10.42,supply,energy,2025-07-05 01:00:00,VALID
BID-04123,RSMNDS_2_CSRBT1,RT,2025-07-05,2,100,92.16,supply,energy,2025-07-05 01:00:00,VALID
BID-04124,RSMNDS_2_CSRBT1,RT,2025-07-05,3,100,6.13,supply,energy,2025-07-05 01:00:00,VALID
BID-04125,RSMNDS_2_CSRBT1,RT,2025-07-05,4,100,-28.06,supply,energy,2025-07-05 01:00:00,VALID
BID-04126,RSMNDS_2_CSRBT1,RT,2025-07-05,5,100,67.35,supply,energy,2025-07-05 01:00:00,VALID
BID-04127,RSMNDS_2_CSRBT1,RT,2025-07-05,6,100,2.76,supply,energy,2025-07-05 01:00:00,VALID
BID-04128,RSMNDS_2_CSRBT1,RT,2025-07-05,7,100,74.12,supply,energy,2025-07-05 01:00:00,VALID
BID-04129,RSMNDS_2_CSRBT1,RT,2025-07-05,8,100,36.62,supply,energy,2025-07-05 02:00:00,VALID
BID-04130,RSMNDS_2_CSRBT1,RT,2025-07-05,9,100,67.23,supply,energy,2025-07-05 03:00:00,VALID
BID-04131,RSMNDS_2_CSRBT1,RT,2025-07-05,10,100,57.3,supply,energy,2025-07-05 04:00:00,VALID
BID-04132,RSMNDS_2_CSRBT1,RT,2025-07-05,11,100,49.22,supply,energy,2025-07-05 05:00:00,VALID
BID-04133,RSMNDS_2_CSRBT1,RT,2025-07-05,12,100,12.39,supply,energy,2025-07-05 06:00:00,VALID
BID-04134,RSMNDS_2_CSRBT1,RT,2025-07-05,13,100,28.26,supply,energy,2025-07-05 07:00:00,VALID
BID-04135,RSMNDS_2_CSRBT1,RT,2025-07-05,14,100,28.23,supply,energy,2025-07-05 08:00:00,VALID
BID-04136,RSMNDS_2_CSRBT1,RT,2025-07-05,15,100,-13.49,supply,energy,2025-07-05 09:00:00,VALID
BID-04137,RSMNDS_2_CSRBT1,RT,2025-07-05,16,100,82.97,supply,energy,2025-07-05 10:00:00,VALID
BID-04138,RSMNDS_2_CSRBT1,RT,2025-07-05,17,100,4.64,supply,energy,2025-07-05 11:00:00,VALID
BID-04139,RSMNDS_2_CSRBT1,RT,2025-07-05,18,100,-19.8,supply,energy,2025-07-05 12:00:00,VALID
BID-04140,RSMNDS_2_CSRBT1,RT,2025-07-05,19,100,129.69,supply,energy,2025-07-05 13:00:00,VALID
BID-04141,RSMNDS_2_CSRBT1,RT,2025-07-05,20,100,-9.96,supply,energy,2025-07-05 14:00:00,VALID
BID-04142,RSMNDS_2_CSRBT1,RT,2025-07-05,21,100,87.14,supply,energy,2025-07-05 15:00:00,VALID
BID-04143,RSMNDS_2_CSRBT1,RT,2025-07-05,22,100,-27.95,supply,energy,2025-07-05 16:00:00,VALID
BID-04144,RSMNDS_2_CSRBT1,RT,2025-07-05,23,100,68.25,supply,energy,2025-07-05 17:00:00,VALID
BID-04145,RSMNDS_2_CSRBT1,RT,2025-07-05,24,100,16.41,supply,energy,2025-07-05 18:00:00,VALID
BID-04146,RSMNDS_2_CSRBT1,RT,2025-07-06,1,100,77.8,supply,energy,2025-07-06 01:00:00,VALID
BID-04147,RSMNDS_2_CSRBT1,RT,2025-07-06,2,100,96.42,supply,energy,2025-07-06 01:00:00,VALID
BID-04148,RSMNDS_2_CSRBT1,RT,2025-07-06,3,100,129.65,supply,energy,2025-07-06 01:00:00,VALID
BID-04149,RSMNDS_2_CSRBT1,RT,2025-07-06,4,100,-24.29,supply,energy,2025-07-06 01:00:00,VALID
BID-04150,RSMNDS_2_CSRBT1,RT,2025-07-06,5,100,122.3,supply,energy,2025-07-06 01:00:00,VALID
BID-04151,RSMNDS_2_CSRBT1,RT,2025-07-06,6,100,6.51,supply,energy,2025-07-06 01:00:00,VALID
BID-04152,RSMNDS_2_CSRBT1,RT,2025-07-06,7,100,10.89,supply,energy,2025-07-06 01:00:00,VALID
BID-04153,RSMNDS_2_CSRBT1,RT,2025-07-06,8,100,52.97,supply,energy,2025-07-06 02:00:00,VALID
BID-04154,RSMNDS_2_CSRBT1,RT,2025-07-06,9,100,88.74,supply,energy,2025-07-06 03:00:00,VALID
BID-04155,RSMNDS_2_CSRBT1,RT,2025-07-06,10,100,145.5,supply,energy,2025-07-06 04:00:00,VALID
BID-04156,RSMNDS_2_CSRBT1,RT,2025-07-06,11,100,4.69,supply,energy,2025-07-06 05:00:00,VALID
BID-04157,RSMNDS_2_CSRBT1,RT,2025-07-06,12,100,82.18,supply,energy,2025-07-06 06:00:00,VALID
BID-04158,RSMNDS_2_CSRBT1,RT,2025-07-06,13,100,119.31,supply,energy,2025-07-06 07:00:00,VALID
BID-04159,RSMNDS_2_CSRBT1,RT,2025-07-06,14,100,132.73,supply,energy,2025-07-06 08:00:00,VALID
BID-04160,RSMNDS_2_CSRBT1,RT,2025-07-06,15,100,86.6,supply,energy,2025-07-06 09:00:00,VALID
BID-04161,RSMNDS_2_CSRBT1,RT,2025-07-06,16,100,2.12,supply,energy,2025-07-06 10:00:00,VALID
BID-04162,RSMNDS_2_CSRBT1,RT,2025-07-06,17,100,148.39,supply,energy,2025-07-06 11:00:00,VALID
BID-04163,RSMNDS_2_CSRBT1,RT,2025-07-06,18,100,-1.31,supply,energy,2025-07-06 12:00:00,VALID
BID-04164,RSMNDS_2_CSRBT1,RT,2025-07-06,19,100,120.29,supply,energy,2025-07-06 13:00:00,VALID
BID-04165,RSMNDS_2_CSRBT1,RT,2025-07-06,20,100,-2.36,supply,energy,2025-07-06 14:00:00,VALID
BID-04166,RSMNDS_2_CSRBT1,RT,2025-07-06,21,100,17.11,supply,energy,2025-07-06 15:00:00,VALID
BID-04167,RSMNDS_2_CSRBT1,RT,2025-07-06,22,100,37.21,supply,energy,2025-07-06 16:00:00,VALID
BID-04168,RSMNDS_2_CSRBT1,RT,2025-07-06,23,100,5.22,supply,energy,2025-07-06 17:00:00,VALID
BID-04169,RSMNDS_2_CSRBT1,RT,2025-07-06,24,100,29.58,supply,energy,2025-07-06 18:00:00,VALID
BID-04170,RSMNDS_2_CSRBT1,RT,2025-07-07,1,100,67.15,supply,energy,2025-07-07 01:00:00,VALID
BID-04171,RSMNDS_2_CSRBT1,RT,2025-07-07,2,100,10.95,supply,energy,2025-07-07 01:00:00,VALID
BID-04172,RSMNDS_2_CSRBT1,RT,2025-07-07,3,100,-18.96,supply,energy,2025-07-07 01:00:00,VALID
BID-04173,RSMNDS_2_CSRBT1,RT,2025-07-07,4,100,91.71,supply,energy,2025-07-07 01:00:00,VALID
BID-04174,RSMNDS_2_CSRBT1,RT,2025-07-07,5,100,68.9,supply,energy,2025-07-07 01:00:00,VALID
BID-04175,RSMNDS_2_CSRBT1,RT,2025-07-07,6,100,-12.31,supply,energy,2025-07-07 01:00:00,VALID
BID-04176,RSMNDS_2_CSRBT1,RT,2025-07-07,7,100,137.5,supply,energy,2025-07-07 01:00:00,VALID
BID-04177,RSMNDS_2_CSRBT1,RT,2025-07-07,8,100,7.79,supply,energy,2025-07-07 02:00:00,VALID
BID-04178,RSMNDS_2_CSRBT1,RT,2025-07-07,9,100,51.4,supply,energy,2025-07-07 03:00:00,VALID
BID-04179,RSMNDS_2_CSRBT1,RT,2025-07-07,10,100,86.59,supply,energy,2025-07-07 04:00:00,VALID
BID-04180,RSMNDS_2_CSRBT1,RT,2025-07-07,11,100,79.77,supply,energy,2025-07-07 05:00:00,VALID
BID-04181,RSMNDS_2_CSRBT1,RT,2025-07-07,12,100,71.8,supply,energy,2025-07-07 06:00:00,VALID
BID-04182,RSMNDS_2_CSRBT1,RT,2025-07-07,13,100,149.93,supply,energy,2025-07-07 07:00:00,VALID
BID-04183,RSMNDS_2_CSRBT1,RT,2025-07-07,14,100,25.37,supply,energy,2025-07-07 08:00:00,VALID
BID-04184,RSMNDS_2_CSRBT1,RT,2025-07-07,15,100,125.26,supply,energy,2025-07-07 09:00:00,VALID
BID-04185,RSMNDS_2_CSRBT1,RT,2025-07-07,16,100,97.62,supply,energy,2025-07-07 10:00:00,VALID
BID-04186,RSMNDS_2_CSRBT1,RT,2025-07-07,17,100,78.49,supply,energy,2025-07-07 11:00:00,VALID
BID-04187,RSMNDS_2_CSRBT1,RT,2025-07-07,18,100,72.74,supply,energy,2025-07-07 12:00:00,VALID
BID-04188,RSMNDS_2_CSRBT1,RT,2025-07-07,19,100,37.38,supply,energy,2025-07-07 13:00:00,VALID
BID-04189,RSMNDS_2_CSRBT1,RT,2025-07-07,20,100,-27.8,supply,energy,2025-07-07 14:00:00,VALID
BID-04190,RSMNDS_2_CSRBT1,RT,2025-07-07,21,100,84.04,supply,energy,2025-07-07 15:00:00,VALID
BID-04191,RSMNDS_2_CSRBT1,RT,2025-07-07,22,100,61.53,supply,energy,2025-07-07 16:00:00,VALID
BID-04192,RSMNDS_2_CSRBT1,RT,2025-07-07,23,100,129.81,supply,energy,2025-07-07 17:00:00,VALID
BID-04193,RSMNDS_2_CSRBT1,RT,2025-07-07,24,100,80.56,supply,energy,2025-07-07 18:00:00,VALID
BID-04194,SANDRN_2_SS1BT1,RT,2025-07-01,1,100,21.25,supply,energy,2025-07-01 01:00:00,VALID
BID-04195,SANDRN_2_SS1BT1,RT,2025-07-01,2,100,23.21,supply,energy,2025-07-01 01:00:00,VALID
BID-04196,SANDRN_2_SS1BT1,RT,2025-07-01,3,100,87.17,supply,energy,2025-07-01 01:00:00,VALID
BID-04197,SANDRN_2_SS1BT1,RT,2025-07-01,4,100,-16.24,supply,energy,2025-07-01 01:00:00,VALID
BID-04198,SANDRN_2_SS1BT1,RT,2025-07-01,5,100,57.01,supply,energy,2025-07-01 01:00:00,VALID
BID-04199,SANDRN_2_SS1BT1,RT,2025-07-01,6,100,80.31,supply,energy,2025-07-01 01:00:00,VALID
BID-04200,SANDRN_2_SS1BT1,RT,2025-07-01,7,100,44.74,supply,energy,2025-07-01 01:00:00,VALID
BID-04201,SANDRN_2_SS1BT1,RT,2025-07-01,8,100,82.63,supply,energy,2025-07-01 02:00:00,VALID
BID-04202,SANDRN_2_SS1BT1,RT,2025-07-01,9,100,56.4,supply,energy,2025-07-01 03:00:00,VALID
BID-04203,SANDRN_2_SS1BT1,RT,2025-07-01,10,100,149.53,supply,energy,2025-07-01 04:00:00,VALID
BID-04204,SANDRN_2_SS1BT1,RT,2025-07-01,11,100,102.97,supply,energy,2025-07-01 05:00:00,VALID
BID-04205,SANDRN_2_SS1BT1,RT,2025-07-01,12,100,35.41,supply,energy,2025-07-01 06:00:00,VALID
BID-04206,SANDRN_2_SS1BT1,RT,2025-07-01,13,100,94.71,supply,energy,2025-07-01 07:00:00,VALID
BID-04207,SANDRN_2_SS1BT1,RT,2025-07-01,14,100,40.5,supply,energy,2025-07-01 08:00:00,VALID
BID-04208,SANDRN_2_SS1BT1,RT,2025-07-01,15,100,77.88,supply,energy,2025-07-01 09:00:00,VALID
BID-04209,SANDRN_2_SS1BT1,RT,2025-07-01,16,100,129.96,supply,energy,2025-07-01 10:00:00,VALID
BID-04210,SANDRN_2_SS1BT1,RT,2025-07-01,17,100,117.67,supply,energy,2025-07-01 11:00:00,VALID
BID-04211,SANDRN_2_SS1BT1,RT,2025-07-01,18,100,28.29,supply,energy,2025-07-01 12:00:00,VALID
BID-04212,SANDRN_2_SS1BT1,RT,2025-07-01,19,100,-10.14,supply,energy,2025-07-01 13:00:00,VALID
BID-04213,SANDRN_2_SS1BT1,RT,2025-07-01,20,100,-17.06,supply,energy,2025-07-01 14:00:00,VALID
BID-04214,SANDRN_2_SS1BT1,RT,2025-07-01,21,100,3.23,supply,energy,2025-07-01 15:00:00,VALID
BID-04215,SANDRN_2_SS1BT1,RT,2025-07-01,22,100,98.2,supply,energy,2025-07-01 16:00:00,VALID
BID-04216,SANDRN_2_SS1BT1,RT,2025-07-01,23,100,-14.42,supply,energy,2025-07-01 17:00:00,VALID
BID-04217,SANDRN_2_SS1BT1,RT,2025-07-01,24,100,8.03,supply,energy,2025-07-01 18:00:00,VALID
BID-04218,SANDRN_2_SS1BT1,RT,2025-07-02,1,100,27.37,supply,energy,2025-07-02 01:00:00,VALID
BID-04219,SANDRN_2_SS1BT1,RT,2025-07-02,2,100,126.63,supply,energy,2025-07-02 01:00:00,VALID
BID-04220,SANDRN_2_SS1BT1,RT,2025-07-02,3,100,100.79,supply,energy,2025-07-02 01:00:00,VALID
BID-04221,SANDRN_2_SS1BT1,RT,2025-07-02,4,100,116.87,supply,energy,2025-07-02 01:00:00,VALID
BID-04222,SANDRN_2_SS1BT1,RT,2025-07-02,5,100,96.56,supply,energy,2025-07-02 01:00:00,VALID
BID-04223,SANDRN_2_SS1BT1,RT,2025-07-02,6,100,39.43,supply,energy,2025-07-02 01:00:00,VALID
BID-04224,SANDRN_2_SS1BT1,RT,2025-07-02,7,100,95.42,supply,energy,2025-07-02 01:00:00,VALID
BID-04225,SANDRN_2_SS1BT1,RT,2025-07-02,8,100,-12.9,supply,energy,2025-07-02 02:00:00,VALID
BID-04226,SANDRN_2_SS1BT1,RT,2025-07-02,9,100,-29.8,supply,energy,2025-07-02 03:00:00,VALID
BID-04227,SANDRN_2_SS1BT1,RT,2025-07-02,10,100,99.58,supply,energy,2025-07-02 04:00:00,VALID
BID-04228,SANDRN_2_SS1BT1,RT,2025-07-02,11,100,52.56,supply,energy,2025-07-02 05:00:00,VALID
BID-04229,SANDRN_2_SS1BT1,RT,2025-07-02,12,100,47.12,supply,energy,2025-07-02 06:00:00,VALID
BID-04230,SANDRN_2_SS1BT1,RT,2025-07-02,13,100,147.37,supply,energy,2025-07-02 07:00:00,VALID
BID-04231,SANDRN_2_SS1BT1,RT,2025-07-02,14,100,39.75,supply,energy,2025-07-02 08:00:00,VALID
BID-04232,SANDRN_2_SS1BT1,RT,2025-07-02,15,100,49.31,supply,energy,2025-07-02 09:00:00,VALID
BID-04233,SANDRN_2_SS1BT1,RT,2025-07-02,16,100,100.8,supply,energy,2025-07-02 10:00:00,VALID
BID-04234,SANDRN_2_SS1BT1,RT,2025-07-02,17,100,101.21,supply,energy,2025-07-02 11:00:00,VALID
BID-04235,SANDRN_2_SS1BT1,RT,2025-07-02,18,100,-6.6,supply,energy,2025-07-02 12:00:00,VALID
BID-04236,SANDRN_2_SS1BT1,RT,2025-07-02,19,100,138.53,supply,energy,2025-07-02 13:00:00,VALID
BID-04237,SANDRN_2_SS1BT1,RT,2025-07-02,20,100,74.47,supply,energy,2025-07-02 14:00:00,VALID
BID-04238,SANDRN_2_SS1BT1,RT,2025-07-02,21,100,118.13,supply,energy,2025-07-02 15:00:00,VALID
BID-04239,SANDRN_2_SS1BT1,RT,2025-07-02,22,100,-7.74,supply,energy,2025-07-02 16:00:00,VALID
BID-04240,SANDRN_2_SS1BT1,RT,2025-07-02,23,100,6.76,supply,energy,2025-07-02 17:00:00,VALID
BID-04241,SANDRN_2_SS1BT1,RT,2025-07-02,24,100,41.29,supply,energy,2025-07-02 18:00:00,VALID
BID-04242,SANDRN_2_SS1BT1,RT,2025-07-03,1,100,95.55,supply,energy,2025-07-03 01:00:00,VALID
BID-04243,SANDRN_2_SS1BT1,RT,2025-07-03,2,100,74.05,supply,energy,2025-07-03 01:00:00,VALID
BID-04244,SANDRN_2_SS1BT1,RT,2025-07-03,3,100,123.28,supply,energy,2025-07-03 01:00:00,VALID
BID-04245,SANDRN_2_SS1BT1,RT,2025-07-03,4,100,142.79,supply,energy,2025-07-03 01:00:00,VALID
BID-04246,SANDRN_2_SS1BT1,RT,2025-07-03,5,100,104.19,supply,energy,2025-07-03 01:00:00,VALID
BID-04247,SANDRN_2_SS1BT1,RT,2025-07-03,6,100,-26.78,supply,energy,2025-07-03 01:00:00,VALID
BID-04248,SANDRN_2_SS1BT1,RT,2025-07-03,7,100,138.57,supply,energy,2025-07-03 01:00:00,VALID
BID-04249,SANDRN_2_SS1BT1,RT,2025-07-03,8,100,76.04,supply,energy,2025-07-03 02:00:00,VALID
BID-04250,SANDRN_2_SS1BT1,RT,2025-07-03,9,100,149.85,supply,energy,2025-07-03 03:00:00,VALID
BID-04251,SANDRN_2_SS1BT1,RT,2025-07-03,10,100,18.9,supply,energy,2025-07-03 04:00:00,VALID
BID-04252,SANDRN_2_SS1BT1,RT,2025-07-03,11,100,92.85,supply,energy,2025-07-03 05:00:00,VALID
BID-04253,SANDRN_2_SS1BT1,RT,2025-07-03,12,100,40.12,supply,energy,2025-07-03 06:00:00,VALID
BID-04254,SANDRN_2_SS1BT1,RT,2025-07-03,13,100,8.72,supply,energy,2025-07-03 07:00:00,VALID
BID-04255,SANDRN_2_SS1BT1,RT,2025-07-03,14,100,59.96,supply,energy,2025-07-03 08:00:00,VALID
BID-04256,SANDRN_2_SS1BT1,RT,2025-07-03,15,100,-16.53,supply,energy,2025-07-03 09:00:00,VALID
BID-04257,SANDRN_2_SS1BT1,RT,2025-07-03,16,100,102.1,supply,energy,2025-07-03 10:00:00,VALID
BID-04258,SANDRN_2_SS1BT1,RT,2025-07-03,17,100,83.96,supply,energy,2025-07-03 11:00:00,VALID
BID-04259,SANDRN_2_SS1BT1,RT,2025-07-03,18,100,39.59,supply,energy,2025-07-03 12:00:00,VALID
BID-04260,SANDRN_2_SS1BT1,RT,2025-07-03,19,100,34.88,supply,energy,2025-07-03 13:00:00,VALID
BID-04261,SANDRN_2_SS1BT1,RT,2025-07-03,20,100,57.47,supply,energy,2025-07-03 14:00:00,VALID
BID-04262,SANDRN_2_SS1BT1,RT,2025-07-03,21,100,41.82,supply,energy,2025-07-03 15:00:00,VALID
BID-04263,SANDRN_2_SS1BT1,RT,2025-07-03,22,100,27.52,supply,energy,2025-07-03 16:00:00,VALID
BID-04264,SANDRN_2_SS1BT1,RT,2025-07-03,23,100,-11.91,supply,energy,2025-07-03 17:00:00,VALID
BID-04265,SANDRN_2_SS1BT1,RT,2025-07-03,24,100,-21.83,supply,energy,2025-07-03 18:00:00,VALID
BID-04266,SANDRN_2_SS1BT1,RT,2025-07-04,1,100,19.32,supply,energy,2025-07-04 01:00:00,VALID
BID-04267,SANDRN_2_SS1BT1,RT,2025-07-04,2,100,112.46,supply,energy,2025-07-04 01:00:00,VALID
BID-04268,SANDRN_2_SS1BT1,RT,2025-07-04,3,100,133.54,supply,energy,2025-07-04 01:00:00,VALID
BID-04269,SANDRN_2_SS1BT1,RT,2025-07-04,4,100,-27.32,supply,energy,2025-07-04 01:00:00,VALID
BID-04270,SANDRN_2_SS1BT1,RT,2025-07-04,5,100,30.71,supply,energy,2025-07-04 01:00:00,VALID
BID-04271,SANDRN_2_SS1BT1,RT,2025-07-04,6,100,124.8,supply,energy,2025-07-04 01:00:00,VALID
BID-04272,SANDRN_2_SS1BT1,RT,2025-07-04,7,100,74.25,supply,energy,2025-07-04 01:00:00,VALID
BID-04273,SANDRN_2_SS1BT1,RT,2025-07-04,8,100,-11.02,supply,energy,2025-07-04 02:00:00,VALID
